2.646999999999999909e-01 4.030000000000000249e-01 9.935000000000000497e-01
2.620999999999999996e-01 4.087999999999999967e-01 9.946000000000000396e-01
2.590999999999999970e-01 4.144999999999999796e-01 9.955000000000000515e-01
2.555999999999999939e-01 4.203000000000000069e-01 9.965000000000000524e-01
2.516999999999999793e-01 4.260999999999999788e-01 9.973999999999999533e-01
2.472999999999999921e-01 4.319000000000000061e-01 9.982999999999999652e-01
2.424000000000000044e-01 4.378000000000000225e-01 9.990999999999999881e-01
2.368999999999999995e-01 4.436999999999999833e-01 9.996000000000000441e-01
2.310999999999999999e-01 4.496999999999999886e-01 9.995000000000000551e-01
2.250000000000000056e-01 4.559000000000000274e-01 9.985000000000000542e-01
2.189000000000000112e-01 4.620000000000000218e-01 9.968000000000000194e-01
2.127999999999999892e-01 4.682000000000000051e-01 9.948000000000000176e-01
2.066000000000000059e-01 4.742999999999999994e-01 9.926000000000000378e-01
2.006000000000000005e-01 4.803000000000000047e-01 9.906000000000000361e-01
1.950000000000000067e-01 4.860999999999999766e-01 9.887000000000000233e-01
1.902999999999999969e-01 4.919000000000000039e-01 9.867000000000000215e-01
1.869000000000000106e-01 4.974999999999999978e-01 9.844000000000000528e-01
1.847000000000000031e-01 5.030000000000000027e-01 9.818999999999999950e-01
1.831000000000000127e-01 5.083999999999999631e-01 9.792999999999999483e-01
1.817999999999999894e-01 5.138000000000000345e-01 9.766000000000000236e-01
1.806000000000000105e-01 5.191000000000000059e-01 9.737999999999999989e-01
1.794999999999999929e-01 5.243999999999999773e-01 9.708999999999999853e-01
1.784999999999999920e-01 5.295999999999999597e-01 9.677000000000000046e-01
1.778000000000000136e-01 5.349000000000000421e-01 9.640999999999999570e-01
1.773000000000000131e-01 5.401000000000000245e-01 9.602000000000000535e-01
1.768000000000000127e-01 5.452000000000000179e-01 9.559999999999999609e-01
1.764000000000000012e-01 5.504000000000000004e-01 9.516000000000000014e-01
1.754999999999999893e-01 5.554000000000000048e-01 9.473000000000000309e-01
1.739999999999999880e-01 5.604999999999999982e-01 9.432000000000000384e-01
1.716000000000000025e-01 5.655000000000000027e-01 9.393000000000000238e-01
1.685999999999999999e-01 5.705000000000000071e-01 9.356999999999999762e-01
1.648999999999999910e-01 5.755000000000000115e-01 9.323000000000000176e-01
1.610000000000000042e-01 5.805000000000000160e-01 9.288999999999999480e-01
1.572999999999999954e-01 5.854000000000000314e-01 9.254000000000000004e-01
1.539999999999999980e-01 5.901999999999999469e-01 9.217999999999999527e-01
1.512999999999999901e-01 5.949999999999999734e-01 9.182000000000000162e-01
1.491999999999999993e-01 5.997000000000000108e-01 9.146999999999999575e-01
1.474999999999999922e-01 6.042999999999999483e-01 9.112999999999999989e-01
1.461000000000000076e-01 6.088999999999999968e-01 9.080000000000000293e-01
1.446000000000000063e-01 6.135000000000000453e-01 9.050000000000000266e-01
1.428999999999999992e-01 6.179999999999999938e-01 9.022000000000000020e-01
1.408000000000000085e-01 6.226000000000000423e-01 8.998000000000000442e-01
1.383000000000000063e-01 6.271999999999999797e-01 8.974999999999999645e-01
1.353999999999999926e-01 6.317000000000000393e-01 8.952999999999999847e-01
1.320999999999999952e-01 6.362999999999999767e-01 8.931999999999999940e-01
1.287999999999999978e-01 6.408000000000000362e-01 8.910000000000000142e-01
1.252999999999999947e-01 6.452999999999999847e-01 8.887000000000000455e-01
1.218999999999999945e-01 6.497000000000000552e-01 8.861999999999999877e-01
1.184999999999999942e-01 6.541000000000000147e-01 8.833999999999999631e-01
1.151999999999999968e-01 6.583999999999999853e-01 8.803999999999999604e-01
1.118999999999999995e-01 6.626999999999999558e-01 8.770000000000000018e-01
1.084999999999999992e-01 6.669000000000000483e-01 8.733999999999999542e-01
1.048000000000000043e-01 6.710000000000000409e-01 8.695000000000000506e-01
1.009000000000000036e-01 6.750000000000000444e-01 8.652999999999999581e-01
9.639999999999999958e-02 6.788999999999999480e-01 8.608999999999999986e-01
9.139999999999999514e-02 6.827999999999999625e-01 8.561999999999999611e-01
8.550000000000000655e-02 6.864999999999999991e-01 8.512999999999999456e-01
7.889999999999999791e-02 6.902000000000000357e-01 8.461999999999999522e-01
7.130000000000000226e-02 6.937999999999999723e-01 8.408999999999999808e-01
6.279999999999999472e-02 6.972000000000000419e-01 8.355000000000000204e-01
5.349999999999999895e-02 7.006000000000000005e-01 8.298999999999999710e-01
4.329999999999999821e-02 7.038999999999999702e-01 8.242000000000000437e-01
3.280000000000000276e-02 7.070999999999999508e-01 8.183000000000000274e-01
2.340000000000000066e-02 7.103000000000000425e-01 8.124000000000000110e-01
1.549999999999999989e-02 7.133000000000000451e-01 8.064000000000000057e-01
9.100000000000000450e-03 7.163000000000000478e-01 8.003000000000000114e-01
4.599999999999999922e-03 7.191999999999999504e-01 7.941000000000000281e-01
1.899999999999999996e-03 7.219999999999999751e-01 7.877999999999999448e-01
8.999999999999999754e-04 7.247999999999999998e-01 7.814999999999999725e-01
1.799999999999999951e-03 7.275000000000000355e-01 7.752000000000000002e-01
4.599999999999999922e-03 7.300999999999999712e-01 7.688000000000000389e-01
9.400000000000000369e-03 7.327000000000000179e-01 7.622999999999999776e-01
1.619999999999999912e-02 7.351999999999999647e-01 7.558000000000000274e-01
2.529999999999999957e-02 7.376000000000000334e-01 7.491999999999999771e-01
3.690000000000000224e-02 7.399999999999999911e-01 7.426000000000000378e-01
5.040000000000000036e-02 7.422999999999999599e-01 7.358999999999999986e-01
6.379999999999999560e-02 7.446000000000000396e-01 7.291999999999999593e-01
7.699999999999999900e-02 7.468000000000000194e-01 7.224000000000000421e-01
8.989999999999999380e-02 7.489000000000000101e-01 7.156000000000000139e-01
1.023000000000000020e-01 7.510000000000000009e-01 7.087999999999999856e-01
1.140999999999999931e-01 7.530999999999999917e-01 7.018999999999999684e-01
1.252000000000000057e-01 7.551999999999999824e-01 6.949999999999999512e-01
1.353999999999999926e-01 7.571999999999999842e-01 6.881000000000000449e-01
1.448000000000000120e-01 7.592999999999999750e-01 6.812000000000000277e-01
1.532000000000000028e-01 7.613999999999999657e-01 6.741000000000000325e-01
1.608999999999999875e-01 7.634999999999999565e-01 6.671000000000000263e-01
1.678000000000000047e-01 7.655999999999999472e-01 6.599000000000000421e-01
1.741000000000000048e-01 7.678000000000000380e-01 6.526999999999999469e-01
1.799000000000000044e-01 7.699000000000000288e-01 6.453999999999999737e-01
1.852999999999999925e-01 7.721000000000000085e-01 6.379000000000000226e-01
1.905000000000000027e-01 7.742999999999999883e-01 6.302999999999999714e-01
1.953999999999999904e-01 7.764999999999999680e-01 6.225000000000000533e-01
2.003000000000000058e-01 7.786999999999999478e-01 6.146000000000000352e-01
2.061000000000000054e-01 7.808000000000000496e-01 6.065000000000000391e-01
2.117999999999999883e-01 7.828000000000000513e-01 5.983000000000000540e-01
2.177999999999999936e-01 7.849000000000000421e-01 5.898999999999999799e-01
2.243999999999999884e-01 7.869000000000000439e-01 5.813000000000000389e-01
2.318000000000000060e-01 7.886999999999999567e-01 5.725000000000000089e-01
2.401000000000000079e-01 7.904999999999999805e-01 5.635999999999999899e-01
2.490999999999999881e-01 7.922000000000000153e-01 5.545999999999999819e-01
2.589000000000000190e-01 7.936999999999999611e-01 5.453999999999999959e-01
2.695000000000000173e-01 7.951000000000000290e-01 5.360000000000000320e-01
2.808999999999999830e-01 7.963999999999999968e-01 5.265999999999999570e-01
2.928999999999999937e-01 7.974999999999999867e-01 5.170000000000000151e-01
3.052000000000000268e-01 7.984999999999999876e-01 5.073999999999999622e-01
3.175999999999999934e-01 7.993999999999999995e-01 4.974999999999999978e-01
3.301000000000000045e-01 8.002000000000000224e-01 4.875999999999999779e-01
3.423999999999999821e-01 8.008999999999999453e-01 4.773999999999999910e-01
3.548000000000000043e-01 8.015999999999999792e-01 4.668999999999999817e-01
3.670999999999999819e-01 8.021000000000000352e-01 4.562999999999999834e-01
3.795000000000000040e-01 8.025999999999999801e-01 4.454000000000000181e-01
3.921000000000000041e-01 8.028999999999999471e-01 4.344000000000000083e-01
4.050000000000000266e-01 8.031000000000000361e-01 4.233000000000000096e-01
4.183999999999999941e-01 8.030000000000000471e-01 4.122000000000000108e-01
4.321999999999999731e-01 8.027999999999999581e-01 4.012999999999999901e-01
4.462999999999999745e-01 8.024000000000000021e-01 3.904000000000000248e-01
4.607999999999999874e-01 8.017999999999999572e-01 3.796999999999999820e-01
4.753000000000000003e-01 8.011000000000000343e-01 3.690999999999999837e-01
4.899000000000000021e-01 8.002000000000000224e-01 3.585999999999999743e-01
5.043999999999999595e-01 7.993000000000000105e-01 3.479999999999999760e-01
5.187000000000000499e-01 7.982000000000000206e-01 3.373999999999999777e-01
5.329000000000000403e-01 7.970000000000000417e-01 3.266999999999999904e-01
5.470000000000000417e-01 7.956999999999999629e-01 3.159000000000000141e-01
5.608999999999999542e-01 7.943000000000000060e-01 3.049999999999999933e-01
5.747999999999999776e-01 7.929000000000000492e-01 2.940999999999999726e-01
5.886000000000000121e-01 7.913000000000000034e-01 2.832999999999999963e-01
6.024000000000000465e-01 7.895999999999999686e-01 2.726000000000000090e-01
6.160999999999999810e-01 7.877999999999999448e-01 2.621999999999999886e-01
6.297000000000000375e-01 7.859000000000000430e-01 2.520999999999999908e-01
6.432999999999999829e-01 7.839000000000000412e-01 2.422999999999999876e-01
6.566999999999999504e-01 7.818000000000000504e-01 2.328999999999999959e-01
6.701000000000000290e-01 7.795999999999999597e-01 2.238999999999999879e-01
6.833000000000000185e-01 7.772999999999999909e-01 2.154999999999999971e-01
6.963000000000000300e-01 7.750000000000000222e-01 2.074999999999999900e-01
7.090999999999999526e-01 7.727000000000000535e-01 1.998000000000000054e-01
7.217999999999999972e-01 7.702999999999999847e-01 1.923999999999999877e-01
7.344000000000000528e-01 7.679000000000000270e-01 1.852000000000000035e-01
7.468000000000000194e-01 7.653999999999999693e-01 1.781999999999999973e-01
7.590000000000000080e-01 7.629000000000000226e-01 1.716999999999999915e-01
7.710000000000000187e-01 7.603999999999999648e-01 1.658000000000000029e-01
7.829000000000000403e-01 7.579000000000000181e-01 1.607999999999999985e-01
7.944999999999999840e-01 7.553999999999999604e-01 1.570000000000000007e-01
8.060000000000000497e-01 7.529000000000000137e-01 1.545999999999999874e-01
8.172000000000000375e-01 7.504999999999999449e-01 1.534999999999999976e-01
8.280999999999999472e-01 7.480999999999999872e-01 1.535999999999999865e-01
8.388999999999999790e-01 7.457000000000000295e-01 1.545999999999999874e-01
8.495000000000000329e-01 7.435000000000000497e-01 1.564000000000000112e-01
8.599999999999999867e-01 7.412999999999999590e-01 1.587000000000000077e-01
8.702999999999999625e-01 7.391999999999999682e-01 1.615000000000000047e-01
8.803999999999999604e-01 7.371999999999999664e-01 1.650000000000000078e-01
8.902999999999999803e-01 7.352999999999999536e-01 1.695000000000000118e-01
9.000000000000000222e-01 7.336000000000000298e-01 1.748999999999999999e-01
9.092999999999999972e-01 7.320999999999999730e-01 1.814999999999999947e-01
9.183999999999999941e-01 7.308000000000000052e-01 1.890000000000000013e-01
9.272000000000000242e-01 7.298000000000000043e-01 1.973000000000000032e-01
9.356999999999999762e-01 7.289999999999999813e-01 2.061000000000000054e-01
9.439999999999999503e-01 7.285000000000000364e-01 2.151000000000000134e-01
9.523000000000000353e-01 7.284000000000000474e-01 2.237000000000000099e-01
9.606000000000000094e-01 7.285000000000000364e-01 2.311999999999999889e-01
9.688999999999999835e-01 7.291999999999999593e-01 2.373000000000000109e-01
9.769999999999999796e-01 7.304000000000000492e-01 2.417999999999999872e-01
9.841999999999999638e-01 7.329999999999999849e-01 2.446000000000000119e-01
9.899999999999999911e-01 7.365000000000000435e-01 2.429000000000000048e-01
9.946000000000000396e-01 7.407000000000000250e-01 2.394000000000000017e-01
9.966000000000000414e-01 7.458000000000000185e-01 2.351000000000000034e-01
9.970999999999999863e-01 7.512999999999999678e-01 2.308999999999999941e-01
9.971999999999999753e-01 7.569000000000000172e-01 2.267000000000000126e-01
9.970999999999999863e-01 7.625999999999999446e-01 2.223999999999999866e-01
9.969000000000000083e-01 7.682999999999999829e-01 2.180999999999999883e-01
9.966000000000000414e-01 7.740000000000000213e-01 2.137999999999999901e-01
9.961999999999999744e-01 7.798000000000000487e-01 2.094999999999999918e-01
9.957000000000000295e-01 7.855999999999999650e-01 2.053000000000000103e-01
9.949000000000000066e-01 7.914999999999999813e-01 2.011999999999999900e-01
9.938000000000000167e-01 7.973999999999999977e-01 1.973999999999999921e-01
9.922999999999999599e-01 8.034000000000000030e-01 1.938999999999999890e-01
9.906000000000000361e-01 8.094999999999999973e-01 1.905999999999999917e-01
9.885000000000000453e-01 8.155999999999999917e-01 1.875000000000000000e-01
9.860999999999999766e-01 8.217999999999999750e-01 1.845999999999999863e-01
9.835000000000000409e-01 8.279999999999999583e-01 1.817000000000000004e-01
9.807000000000000162e-01 8.342000000000000526e-01 1.786999999999999977e-01
9.778000000000000025e-01 8.404000000000000359e-01 1.756999999999999951e-01
9.747999999999999998e-01 8.467000000000000082e-01 1.726000000000000034e-01
9.719999999999999751e-01 8.528999999999999915e-01 1.695000000000000118e-01
9.694000000000000394e-01 8.590999999999999748e-01 1.665000000000000091e-01
9.670999999999999597e-01 8.653999999999999471e-01 1.635999999999999954e-01
9.650999999999999579e-01 8.716000000000000414e-01 1.607999999999999985e-01
9.634000000000000341e-01 8.778000000000000247e-01 1.582000000000000073e-01
9.618999999999999773e-01 8.840000000000000080e-01 1.557000000000000051e-01
9.607999999999999874e-01 8.901999999999999913e-01 1.532000000000000028e-01
9.600999999999999535e-01 8.962999999999999856e-01 1.507000000000000006e-01
9.596000000000000085e-01 9.022999999999999909e-01 1.479999999999999927e-01
9.595000000000000195e-01 9.083999999999999853e-01 1.449999999999999900e-01
9.596999999999999975e-01 9.143000000000000016e-01 1.418000000000000094e-01
9.600999999999999535e-01 9.203000000000000069e-01 1.381999999999999895e-01
9.607999999999999874e-01 9.262000000000000233e-01 1.343999999999999917e-01
9.617999999999999883e-01 9.320000000000000506e-01 1.303999999999999881e-01
9.628999999999999782e-01 9.378999999999999559e-01 1.260999999999999899e-01
9.641999999999999460e-01 9.436999999999999833e-01 1.215999999999999998e-01
9.657000000000000028e-01 9.494000000000000217e-01 1.168000000000000010e-01
9.674000000000000377e-01 9.552000000000000490e-01 1.116000000000000048e-01
9.691999999999999504e-01 9.608999999999999764e-01 1.060999999999999999e-01
9.710999999999999632e-01 9.667000000000000037e-01 1.000999999999999945e-01
9.729999999999999760e-01 9.724000000000000421e-01 9.379999999999999449e-02
9.748999999999999888e-01 9.781999999999999584e-01 8.719999999999999973e-02
9.768999999999999906e-01 9.838999999999999968e-01 8.050000000000000211e-02
